"id","n","NNE","TYPE"
791,"1000",3.60836282922416,"IV"
792,"1000",5.72080129032161,"IV"
793,"1000",3.58715074423635,"IV"
794,"1000",3.24050102799715,"IV"
795,"1000",3.57472858853198,"IV"
796,"1000",3.43344065974295,"IV"
797,"1000",3.42664748408826,"IV"
798,"1000",3.4519559852049,"IV"
799,"1000",3.38583344246312,"IV"
800,"1000",3.11112836828679,"IV"
801,"1000",4.51193822877831,"IV"
802,"1000",3.40988847116183,"IV"
803,"1000",3.19561674709067,"IV"
804,"1000",3.61197457365085,"IV"
805,"1000",3.1330342638412,"IV"
806,"1000",3.82831088840196,"IV"
807,"1000",3.67093714208252,"IV"
808,"1000",3.1753355869658,"IV"
809,"1000",3.18874130249324,"IV"
810,"1000",3.34257274486573,"IV"
811,"1000",3.88793412483704,"IV"
812,"1000",3.77193399899075,"IV"
813,"1000",3.71439603016897,"IV"
814,"1000",2.95304676318564,"IV"
815,"1000",3.76504917525037,"IV"
816,"1000",3.55604471523625,"IV"
817,"1000",3.91041507113448,"IV"
818,"1000",2.72973787158298,"IV"
819,"1000",3.47574511347429,"IV"
820,"1000",4.31081925677306,"IV"
821,"1000",3.37577114528055,"IV"
822,"1000",3.93589606758628,"IV"
823,"1000",3.11808466685392,"IV"
824,"1000",3.76188056585554,"IV"
825,"1000",3.61499366006441,"IV"
826,"1000",3.34082390851027,"IV"
827,"1000",3.57467879666696,"IV"
828,"1000",3.12601230702003,"IV"
829,"1000",3.49013885640564,"IV"
830,"1000",3.21861394890182,"IV"
831,"1000",4.23326782855114,"IV"
832,"1000",3.40900721420281,"IV"
833,"1000",2.81438417155542,"IV"
834,"1000",4.75933321614622,"IV"
835,"1000",3.2099455269518,"IV"
836,"1000",3.85234848373055,"IV"
837,"1000",3.00121348463754,"IV"
838,"1000",3.34957702202042,"IV"
839,"1000",3.63897237979839,"IV"
840,"1000",3.76581947495055,"IV"
841,"1000",2.62680567585687,"IV"
842,"1000",4.40799934589145,"IV"
843,"1000",3.27500555677498,"IV"
844,"1000",2.67235420708445,"IV"
845,"1000",4.24262144181845,"IV"
846,"1000",3.56080383169791,"IV"
847,"1000",3.25345203192621,"IV"
848,"1000",3.05289005477143,"IV"
849,"1000",3.71718771829387,"IV"
850,"1000",3.20411863160245,"IV"
851,"1000",4.17897680024024,"IV"
852,"1000",2.87860055790867,"IV"
853,"1000",2.91617229010009,"IV"
854,"1000",4.10545317797202,"IV"
855,"1000",3.14510928537206,"IV"
856,"1000",4.31397201383172,"IV"
857,"1000",3.01873375573459,"IV"
858,"1000",3.7194760239642,"IV"
859,"1000",3.47372849628621,"IV"
860,"1000",2.69562716042063,"IV"
861,"1000",2.54115468270701,"IV"
862,"1000",3.69149230532644,"IV"
863,"1000",3.29088862001052,"IV"
864,"1000",4.16492043977955,"IV"
865,"1000",3.27565244178134,"IV"
866,"1000",2.86312954369579,"IV"
867,"1000",3.76149928998696,"IV"
868,"1000",3.05858569880456,"IV"
869,"1000",2.80861353739732,"IV"
870,"1000",3.07291107394683,"IV"
871,"1000",3.24583400530154,"IV"
872,"1000",3.41939556704655,"IV"
873,"1000",3.41334745047538,"IV"
874,"1000",3.37538718298544,"IV"
875,"1000",2.93568316976018,"IV"
876,"1000",2.8383249653682,"IV"
877,"1000",2.99607862334053,"IV"
878,"1000",3.37726514433106,"IV"
879,"1000",4.16165260392291,"IV"
880,"1000",3.76604965903203,"IV"
881,"1000",3.06708392005009,"IV"
882,"1000",3.61502325375554,"IV"
883,"1000",3.19434202884336,"IV"
884,"1000",3.13248440443234,"IV"
885,"1000",3.77657538868237,"IV"
886,"1000",2.54397535589335,"IV"
887,"1000",2.94802752200261,"IV"
888,"1000",4.30273875416145,"IV"
889,"1000",4.04995334015224,"IV"
890,"1000",2.80748043066128,"IV"
891,"1000",3.42733700576399,"IV"
892,"1000",3.48394547140341,"IV"
893,"1000",4.05157615347308,"IV"
894,"1000",3.32186194762316,"IV"
895,"1000",3.179991105887,"IV"
896,"1000",3.67412438399266,"IV"
897,"1000",3.35735648467714,"IV"
898,"1000",3.90294020266762,"IV"
899,"1000",4.03619372203575,"IV"
900,"1000",3.04977313528737,"IV"
901,"1000",3.62977276731478,"IV"
902,"1000",2.97611150267775,"IV"
903,"1000",3.72008430623342,"IV"
904,"1000",3.27241361964032,"IV"
905,"1000",4.29764759631113,"IV"
906,"1000",4.3208840987002,"IV"
907,"1000",3.34141299715114,"IV"
908,"1000",4.95861364469997,"IV"
909,"1000",3.79654928391353,"IV"
910,"1000",3.51245301647974,"IV"
911,"1000",3.11749616635169,"IV"
912,"1000",2.87428702335938,"IV"
913,"1000",3.33381291503417,"IV"
914,"1000",3.9895665647796,"IV"
915,"1000",3.37926005190425,"IV"
916,"1000",3.61593249794119,"IV"
917,"1000",3.37021090340323,"IV"
918,"1000",3.79930404957472,"IV"
919,"1000",3.20626298169257,"IV"
920,"1000",3.36258714756592,"IV"
921,"1000",4.10431274307823,"IV"
922,"1000",4.24619322274219,"IV"
923,"1000",3.82566605483085,"IV"
924,"1000",3.68560336771201,"IV"
925,"1000",2.66391526782693,"IV"
926,"1000",2.93037777665182,"IV"
927,"1000",3.48044348939488,"IV"
928,"1000",3.40138413905047,"IV"
929,"1000",3.69589584140088,"IV"
930,"1000",5.25918047613286,"IV"
931,"1000",3.42338490398503,"IV"
932,"1000",3.43366837473052,"IV"
933,"1000",3.83553457534676,"IV"
934,"1000",3.24700323300491,"IV"
935,"1000",4.79776656104726,"IV"
936,"1000",3.43546230355957,"IV"
937,"1000",3.76370230484204,"IV"
938,"1000",3.12750281104696,"IV"
939,"1000",3.58234792563229,"IV"
940,"1000",4.30243349243413,"IV"
941,"1000",3.43422872255889,"IV"
942,"1000",3.2877442135734,"IV"
943,"1000",2.72274725489666,"IV"
944,"1000",4.13186540334013,"IV"
945,"1000",3.05078663966731,"IV"
946,"1000",2.60385740175453,"IV"
947,"1000",4.5844193397325,"IV"
948,"1000",3.34864309494249,"IV"
949,"1000",3.13410139424402,"IV"
950,"1000",3.30646451400592,"IV"
951,"1000",3.41854267961519,"IV"
952,"1000",3.66008829709464,"IV"
953,"1000",2.86035469693028,"IV"
954,"1000",2.81540063715536,"IV"
955,"1000",4.1948927559612,"IV"
956,"1000",2.72424647121376,"IV"
957,"1000",4.19029781888093,"IV"
958,"1000",3.26222025467543,"IV"
959,"1000",3.26428127496788,"IV"
960,"1000",4.95757681425496,"IV"
961,"1000",3.20252257439597,"IV"
962,"1000",3.73245044562034,"IV"
963,"1000",3.60349979576773,"IV"
964,"1000",3.38490441854041,"IV"
965,"1000",3.05195093706692,"IV"
966,"1000",2.60281263149472,"IV"
967,"1000",3.40319898036843,"IV"
968,"1000",5.20650457604367,"IV"
969,"1000",4.17972781284817,"IV"
970,"1000",5.91351281070284,"IV"
971,"1000",2.96743093061491,"IV"
972,"1000",3.1051151278446,"IV"
973,"1000",3.3816592232474,"IV"
974,"1000",3.06270774871614,"IV"
975,"1000",4.33993132899867,"IV"
976,"1000",3.43026956797886,"IV"
977,"1000",3.59368288540125,"IV"
978,"1000",2.93747565128043,"IV"
979,"1000",3.7259225306472,"IV"
980,"1000",3.41059384284629,"IV"
981,"1000",4.10249367690744,"IV"
982,"1000",4.19327722485245,"IV"
983,"1000",3.03001435255834,"IV"
984,"1000",3.30359300563908,"IV"
985,"1000",3.35800870965027,"IV"
986,"1000",3.53604705740755,"IV"
987,"1000",3.935228340554,"IV"
988,"1000",4.5034369119176,"IV"
989,"1000",3.19426378539677,"IV"
990,"1000",3.90392290380513,"IV"
991,"1000",3.14205675986119,"IV"
992,"1000",3.21848936207755,"IV"
993,"1000",3.56287473251477,"IV"
994,"1000",3.18515856445683,"IV"
995,"1000",3.75835019213665,"IV"
996,"1000",2.82851205706665,"IV"
997,"1000",3.106019846215,"IV"
998,"1000",3.26442561204836,"IV"
999,"1000",3.85981745598291,"IV"
1000,"1000",2.49523809304004,"IV"
1,"2000",3.20819863770651,"IV"
2,"2000",3.12225822967827,"IV"
3,"2000",3.25937293743797,"IV"
4,"2000",3.49569056271724,"IV"
5,"2000",3.42161154427447,"IV"
6,"2000",3.41468646459163,"IV"
7,"2000",3.17114327138017,"IV"
8,"2000",4.0326570239289,"IV"
9,"2000",4.04695788397153,"IV"
10,"2000",3.72890615970367,"IV"
11,"2000",3.07065108119639,"IV"
12,"2000",4.26621151583188,"IV"
13,"2000",3.25091443257059,"IV"
14,"2000",3.00641775515618,"IV"
15,"2000",3.19778278850921,"IV"
16,"2000",3.42884674127839,"IV"
17,"2000",3.01271083224883,"IV"
18,"2000",3.55908660390584,"IV"
19,"2000",2.87746404318855,"IV"
20,"2000",3.23766244361974,"IV"
21,"2000",3.46047823495951,"IV"
22,"2000",3.51717321423879,"IV"
23,"2000",3.57544789832247,"IV"
24,"2000",3.80197056826439,"IV"
25,"2000",4.24485104770486,"IV"
26,"2000",3.27029513681238,"IV"
27,"2000",2.8040595021195,"IV"
28,"2000",2.86565118860114,"IV"
29,"2000",4.2827836427078,"IV"
30,"2000",3.97795868385881,"IV"
31,"2000",3.18890322765186,"IV"
32,"2000",3.34325552786694,"IV"
33,"2000",3.15513372278,"IV"
34,"2000",3.7555346260837,"IV"
35,"2000",3.57923465637183,"IV"
36,"2000",3.41756800956314,"IV"
37,"2000",3.39523656614957,"IV"
38,"2000",3.75746259190934,"IV"
39,"2000",3.34557444561194,"IV"
40,"2000",2.86303382165416,"IV"
41,"2000",3.12954344072715,"IV"
42,"2000",3.13667336317479,"IV"
43,"2000",3.02217651744347,"IV"
44,"2000",3.55646108949685,"IV"
45,"2000",3.3274290080176,"IV"
46,"2000",3.51774850898117,"IV"
47,"2000",3.71856509330089,"IV"
48,"2000",2.98404593107804,"IV"
49,"2000",3.13278949880002,"IV"
50,"2000",3.91307543944836,"IV"
51,"2000",3.5109900695534,"IV"
52,"2000",3.13537355440808,"IV"
53,"2000",3.94643372147513,"IV"
54,"2000",3.16289316175376,"IV"
55,"2000",3.35598101692062,"IV"
56,"2000",3.41214973153589,"IV"
57,"2000",3.05465084277938,"IV"
58,"2000",3.90954433810604,"IV"
59,"2000",3.53861962107713,"IV"
60,"2000",3.59666972798269,"IV"
61,"2000",4.12857949836681,"IV"
62,"2000",3.4218242167014,"IV"
63,"2000",4.09665337892864,"IV"
64,"2000",3.59681338876419,"IV"
65,"2000",3.82337808074645,"IV"
66,"2000",4.29314376723966,"IV"
67,"2000",4.11361269821396,"IV"
68,"2000",3.00355573477046,"IV"
69,"2000",3.39196931968915,"IV"
70,"2000",3.7245154445608,"IV"
71,"2000",3.06041797733631,"IV"
72,"2000",2.62401722573344,"IV"
73,"2000",3.24552201911926,"IV"
74,"2000",3.95827881204063,"IV"
75,"2000",3.25268983520836,"IV"
76,"2000",3.42453952228166,"IV"
77,"2000",3.76319551695381,"IV"
78,"2000",3.22540514081126,"IV"
79,"2000",2.8121764850718,"IV"
80,"2000",3.53002722312608,"IV"
81,"2000",3.01551283124541,"IV"
82,"2000",3.62360993935923,"IV"
83,"2000",3.25681171273748,"IV"
84,"2000",3.60020275712475,"IV"
85,"2000",3.58829477066106,"IV"
86,"2000",3.27335725069687,"IV"
87,"2000",3.25068738151554,"IV"
88,"2000",3.40521778120274,"IV"
89,"2000",3.69456309540935,"IV"
90,"2000",3.56716771203485,"IV"
91,"2000",2.73486223427742,"IV"
92,"2000",3.19463173830822,"IV"
93,"2000",2.88802613892828,"IV"
94,"2000",3.734745372087,"IV"
95,"2000",3.74329643893866,"IV"
96,"2000",3.48444950447733,"IV"
97,"2000",3.34152761252603,"IV"
98,"2000",3.44032896095899,"IV"
99,"2000",3.75838363264112,"IV"
100,"2000",2.82759402223126,"IV"
101,"2000",3.38646154044057,"IV"
102,"2000",3.55774619809533,"IV"
103,"2000",3.35040089448,"IV"
104,"2000",3.81935240166964,"IV"
105,"2000",3.25299013863193,"IV"
106,"2000",4.17813359722594,"IV"
107,"2000",4.02725352398362,"IV"
108,"2000",3.30848512401882,"IV"
109,"2000",3.86444618483072,"IV"
110,"2000",3.63060785584863,"IV"
111,"2000",3.12310955956164,"IV"
112,"2000",3.75504892280753,"IV"
113,"2000",3.61933137571922,"IV"
114,"2000",3.79003429471913,"IV"
115,"2000",3.34192061894568,"IV"
116,"2000",3.76119862941761,"IV"
117,"2000",3.94768916577339,"IV"
118,"2000",3.62569044840813,"IV"
119,"2000",4.11939696455345,"IV"
120,"2000",3.13674253217531,"IV"
121,"2000",3.49743424278378,"IV"
122,"2000",3.25811607168082,"IV"
123,"2000",3.2152599558609,"IV"
124,"2000",3.00998424665653,"IV"
125,"2000",3.65743082019962,"IV"
126,"2000",3.47709106309846,"IV"
127,"2000",3.70093872698347,"IV"
128,"2000",4.23680249808697,"IV"
129,"2000",3.52339250359615,"IV"
130,"2000",3.12284066499424,"IV"
131,"2000",3.46009040928032,"IV"
132,"2000",2.93248422685429,"IV"
133,"2000",3.36561400046736,"IV"
134,"2000",3.11505113975123,"IV"
135,"2000",2.87506330310847,"IV"
136,"2000",4.20688146013463,"IV"
137,"2000",3.97271333149946,"IV"
138,"2000",4.0675026350484,"IV"
139,"2000",4.29471213092958,"IV"
140,"2000",3.02579957574132,"IV"
141,"2000",3.75127343084682,"IV"
142,"2000",3.49706400149981,"IV"
143,"2000",3.69834752894042,"IV"
144,"2000",3.686832912929,"IV"
145,"2000",4.51891395409369,"IV"
146,"2000",2.99132622458805,"IV"
147,"2000",3.02191783135466,"IV"
148,"2000",3.14130786884454,"IV"
149,"2000",3.78859350681637,"IV"
150,"2000",3.82875878494154,"IV"
151,"2000",3.13634506514658,"IV"
152,"2000",3.2623349708,"IV"
153,"2000",3.3302880982791,"IV"
154,"2000",3.08635871691371,"IV"
155,"2000",3.55970472988076,"IV"
156,"2000",3.05936129018776,"IV"
157,"2000",3.79163576170692,"IV"
158,"2000",3.1389923823103,"IV"
159,"2000",3.11143195774847,"IV"
160,"2000",3.31702235039295,"IV"
161,"2000",3.80230485826485,"IV"
162,"2000",3.44856788600605,"IV"
163,"2000",3.8805992230154,"IV"
164,"2000",2.93955553024651,"IV"
165,"2000",4.21366376528335,"IV"
166,"2000",3.42087706146059,"IV"
167,"2000",3.1497791083811,"IV"
168,"2000",3.4408147604053,"IV"
169,"2000",3.47656471636834,"IV"
170,"2000",4.02124503032773,"IV"
171,"2000",2.96142584971661,"IV"
172,"2000",3.43587440984627,"IV"
173,"2000",4.03683668601243,"IV"
174,"2000",2.8573381454376,"IV"
175,"2000",2.997093668934,"IV"
176,"2000",3.26449105659677,"IV"
177,"2000",3.41053959051986,"IV"
178,"2000",3.54194088703892,"IV"
179,"2000",3.21749494079657,"IV"
180,"2000",3.33576065973822,"IV"
181,"2000",2.99175841560161,"IV"
182,"2000",2.81710826625084,"IV"
183,"2000",3.07188514899599,"IV"
184,"2000",4.16233521809434,"IV"
185,"2000",3.80677293627523,"IV"
186,"2000",3.42109241006684,"IV"
187,"2000",3.43100969868674,"IV"
188,"2000",3.17388695747204,"IV"
189,"2000",3.71414258399569,"IV"
190,"2000",3.82480854954306,"IV"
191,"2000",3.4828574336018,"IV"
192,"2000",3.31853882871904,"IV"
193,"2000",3.80519869807898,"IV"
194,"2000",3.2868142753752,"IV"
195,"2000",4.14504076319862,"IV"
196,"2000",3.69848498440706,"IV"
197,"2000",3.02211857063697,"IV"
198,"2000",3.73094012965027,"IV"
199,"2000",3.85382615424789,"IV"
200,"2000",3.3359910702196,"IV"
201,"2000",3.42666443705367,"IV"
202,"2000",3.36357678919772,"IV"
203,"2000",3.60879104593389,"IV"
204,"2000",3.1261280001697,"IV"
205,"2000",3.81201934882749,"IV"
206,"2000",3.88904440184543,"IV"
207,"2000",3.40764597739153,"IV"
208,"2000",3.72735340792315,"IV"
209,"2000",4.05623905943873,"IV"
210,"2000",3.13150263503131,"IV"
211,"2000",3.22797358722652,"IV"
212,"2000",3.98878023101577,"IV"
213,"2000",3.02237113922391,"IV"
214,"2000",3.0557390050701,"IV"
215,"2000",3.36734787381798,"IV"
216,"2000",3.56453882711464,"IV"
217,"2000",3.17741247357606,"IV"
218,"2000",3.71820520552912,"IV"
219,"2000",3.26578716881397,"IV"
220,"2000",2.96074956757462,"IV"
221,"2000",3.71486990317635,"IV"
222,"2000",3.5709073855626,"IV"
223,"2000",3.59763762549858,"IV"
224,"2000",3.52578643896496,"IV"
225,"2000",3.47089228258871,"IV"
226,"2000",4.08049261710947,"IV"
227,"2000",3.95362862323682,"IV"
228,"2000",2.99233611865912,"IV"
229,"2000",3.73045877467921,"IV"
230,"2000",3.2764990368108,"IV"
231,"2000",3.06665094277096,"IV"
232,"2000",3.60231968258077,"IV"
233,"2000",3.1395487469193,"IV"
234,"2000",3.51880166815486,"IV"
235,"2000",3.61846439788559,"IV"
236,"2000",3.53831420729114,"IV"
237,"2000",3.92648538495816,"IV"
238,"2000",2.92290654626004,"IV"
239,"2000",3.39026536554065,"IV"
240,"2000",3.61077392397722,"IV"
241,"2000",3.55857441104573,"IV"
242,"2000",3.61824978128459,"IV"
243,"2000",4.03427694326962,"IV"
244,"2000",3.3870481122874,"IV"
245,"2000",3.06923258344402,"IV"
246,"2000",3.17950569748139,"IV"
247,"2000",3.53054317811842,"IV"
248,"2000",3.02140949871622,"IV"
249,"2000",3.89439800299016,"IV"
250,"2000",2.86595994929888,"IV"
251,"2000",3.21576630532562,"IV"
252,"2000",3.06183506124839,"IV"
253,"2000",3.52833379297271,"IV"
254,"2000",3.54512470937958,"IV"
255,"2000",3.90014631819685,"IV"
256,"2000",3.0949731346368,"IV"
257,"2000",3.28230815931948,"IV"
258,"2000",3.24934591677574,"IV"
259,"2000",3.37059765123905,"IV"
260,"2000",3.57489509011382,"IV"
261,"2000",3.85127268913257,"IV"
262,"2000",3.14817810510609,"IV"
263,"2000",3.82504504980353,"IV"
264,"2000",3.64767571208899,"IV"
265,"2000",3.17125378232942,"IV"
266,"2000",2.94985539920911,"IV"
267,"2000",3.43447005668196,"IV"
268,"2000",3.35742989053292,"IV"
269,"2000",3.23464288482743,"IV"
270,"2000",3.70241094089301,"IV"
271,"2000",3.97234960506828,"IV"
272,"2000",3.58365536916938,"IV"
273,"2000",3.38525113116198,"IV"
274,"2000",3.51044611994922,"IV"
275,"2000",3.15148500823372,"IV"
276,"2000",3.55628498365731,"IV"
277,"2000",3.60884606485771,"IV"
278,"2000",4.21724493681831,"IV"
279,"2000",3.32967885530618,"IV"
280,"2000",3.33295467342486,"IV"
281,"2000",2.97996044987909,"IV"
282,"2000",3.75243984572522,"IV"
283,"2000",3.54422463822391,"IV"
284,"2000",4.10870172147246,"IV"
285,"2000",3.7986590350815,"IV"
286,"2000",3.15274996093975,"IV"
287,"2000",2.76389491407666,"IV"
288,"2000",3.16561894207706,"IV"
289,"2000",3.79962261205622,"IV"
290,"2000",3.61340916938568,"IV"
291,"2000",3.40799969306989,"IV"
292,"2000",3.17499222575185,"IV"
293,"2000",2.88586050301789,"IV"
294,"2000",3.12716281986878,"IV"
295,"2000",3.41888821449577,"IV"
296,"2000",3.3440438411208,"IV"
297,"2000",3.5770961873731,"IV"
298,"2000",3.39186076365824,"IV"
299,"2000",3.05033504157332,"IV"
300,"2000",3.17685562816684,"IV"
301,"2000",3.76905777054213,"IV"
302,"2000",3.11854479343134,"IV"
303,"2000",3.27387379258721,"IV"
304,"2000",3.66630899953042,"IV"
305,"2000",3.21358215649016,"IV"
306,"2000",3.19155196339991,"IV"
307,"2000",3.2444428499339,"IV"
308,"2000",4.39932993282268,"IV"
309,"2000",2.83261357797457,"IV"
310,"2000",4.22963055082414,"IV"
311,"2000",3.27091589318617,"IV"
312,"2000",3.14900292661874,"IV"
313,"2000",3.66751413761155,"IV"
314,"2000",3.65025694157137,"IV"
315,"2000",3.72154291930883,"IV"
316,"2000",4.3232749591086,"IV"
317,"2000",3.39894672729944,"IV"
318,"2000",3.14966455641617,"IV"
319,"2000",3.05602702565306,"IV"
320,"2000",3.29490632763097,"IV"
321,"2000",3.35593369166271,"IV"
322,"2000",4.00193759117561,"IV"
323,"2000",3.12312565610188,"IV"
324,"2000",3.47302025389268,"IV"
325,"2000",3.50503482222978,"IV"
326,"2000",3.55930510154585,"IV"
327,"2000",3.63554488376448,"IV"
328,"2000",4.3761317224538,"IV"
329,"2000",3.27584316952881,"IV"
330,"2000",3.47215239143589,"IV"
331,"2000",3.29414313833234,"IV"
332,"2000",2.906382399863,"IV"
333,"2000",2.87798962461486,"IV"
334,"2000",3.234048588137,"IV"
335,"2000",4.06774198268968,"IV"
336,"2000",3.41860202728842,"IV"
337,"2000",3.01907775145191,"IV"
338,"2000",3.11347368764299,"IV"
339,"2000",2.97210480364928,"IV"
340,"2000",2.97391852823305,"IV"
341,"2000",4.18163750498745,"IV"
342,"2000",2.99387067171439,"IV"
343,"2000",3.36620911015679,"IV"
344,"2000",2.82167494689587,"IV"
345,"2000",3.55185986615107,"IV"
346,"2000",3.49070848097845,"IV"
347,"2000",3.06074404273185,"IV"
348,"2000",3.35039919189939,"IV"
349,"2000",3.08281208072623,"IV"
350,"2000",3.83218828419463,"IV"
351,"2000",3.65690953155108,"IV"
352,"2000",4.15611512467783,"IV"
353,"2000",3.54762241627349,"IV"
354,"2000",3.60846890766254,"IV"
355,"2000",3.65085336959436,"IV"
356,"2000",3.01849016202964,"IV"
357,"2000",3.51946046593701,"IV"
358,"2000",3.12314512015051,"IV"
359,"2000",3.19197820561261,"IV"
360,"2000",3.3188436901484,"IV"
361,"2000",3.52102480367816,"IV"
362,"2000",3.64139325217769,"IV"
363,"2000",3.55522249697017,"IV"
364,"2000",3.3673207088108,"IV"
365,"2000",3.76465278094053,"IV"
366,"2000",3.39125947567294,"IV"
367,"2000",3.4582814762473,"IV"
368,"2000",3.30910817504431,"IV"
369,"2000",3.19341716048809,"IV"
370,"2000",3.97355814214789,"IV"
371,"2000",4.33258589336363,"IV"
372,"2000",3.37889644555286,"IV"
373,"2000",3.25006078202189,"IV"
374,"2000",3.88538499710144,"IV"
375,"2000",3.24308921378741,"IV"
376,"2000",3.85392362705775,"IV"
377,"2000",3.35644112716773,"IV"
378,"2000",3.37601632437899,"IV"
379,"2000",3.22755824739152,"IV"
380,"2000",4.06641433149256,"IV"
381,"2000",3.51505583295942,"IV"
382,"2000",3.13920665475966,"IV"
383,"2000",4.67952972478062,"IV"
384,"2000",3.68787732703937,"IV"
385,"2000",3.38922154636933,"IV"
386,"2000",3.63554882222264,"IV"
387,"2000",3.28660868011311,"IV"
388,"2000",3.67816381260558,"IV"
389,"2000",3.62144583930232,"IV"
390,"2000",3.56872522263537,"IV"
391,"2000",3.40624251625104,"IV"
392,"2000",3.2204541838189,"IV"
393,"2000",3.66055098159381,"IV"
394,"2000",2.92265872513251,"IV"
395,"2000",3.182885572219,"IV"
396,"2000",4.0700907220107,"IV"
397,"2000",3.8506754190529,"IV"
398,"2000",3.42053090354957,"IV"
399,"2000",3.06335968556602,"IV"
400,"2000",4.89440316831771,"IV"
401,"2000",3.34042853898939,"IV"
402,"2000",3.12436016585826,"IV"
403,"2000",3.63010547815749,"IV"
404,"2000",3.58371460948059,"IV"
405,"2000",3.17697315533462,"IV"
406,"2000",3.24311571538084,"IV"
407,"2000",3.19214692257586,"IV"
408,"2000",3.57757479665638,"IV"
409,"2000",3.45988607733136,"IV"
410,"2000",2.87836421264717,"IV"
411,"2000",3.15960326289002,"IV"
412,"2000",2.85487862198223,"IV"
413,"2000",3.62792952442205,"IV"
414,"2000",3.26672616452503,"IV"
415,"2000",3.46694900157403,"IV"
416,"2000",3.36427666543936,"IV"
417,"2000",3.86572354930979,"IV"
418,"2000",3.28115818723541,"IV"
419,"2000",3.20611513576423,"IV"
420,"2000",4.010901689413,"IV"
421,"2000",3.17813259512884,"IV"
422,"2000",3.82247627856462,"IV"
423,"2000",2.6119930418175,"IV"
424,"2000",3.11313527008353,"IV"
425,"2000",3.13891473500522,"IV"
426,"2000",3.2851624880889,"IV"
427,"2000",3.86377458627359,"IV"
428,"2000",3.06203180762537,"IV"
429,"2000",4.42670778668218,"IV"
430,"2000",3.68570576148277,"IV"
431,"2000",4.20698732171336,"IV"
432,"2000",2.9758433126094,"IV"
433,"2000",3.31509448878183,"IV"
434,"2000",3.42647968232191,"IV"
435,"2000",3.38917499485921,"IV"
436,"2000",3.29701953798371,"IV"
437,"2000",3.41509304639966,"IV"
438,"2000",3.57457739488528,"IV"
439,"2000",3.50437557296328,"IV"
440,"2000",3.08892424917484,"IV"
441,"2000",3.6457884784691,"IV"
442,"2000",3.83220809923206,"IV"
443,"2000",3.05656353100871,"IV"
444,"2000",3.73308965230928,"IV"
445,"2000",3.34425329028458,"IV"
446,"2000",3.72444308689673,"IV"
447,"2000",3.28954497789801,"IV"
448,"2000",3.33129122617301,"IV"
449,"2000",3.07361854985313,"IV"
450,"2000",3.04527018986575,"IV"
451,"2000",3.61897756889757,"IV"
452,"2000",3.41846775620057,"IV"
453,"2000",3.10533088555832,"IV"
454,"2000",3.13252818080834,"IV"
455,"2000",3.20303761874339,"IV"
456,"2000",3.98693991755937,"IV"
457,"2000",3.58934881702733,"IV"
458,"2000",3.94964845730825,"IV"
459,"2000",3.08082781968354,"IV"
460,"2000",3.77546247411545,"IV"
461,"2000",3.24556327195405,"IV"
462,"2000",4.18971044817395,"IV"
463,"2000",3.64716064503256,"IV"
464,"2000",3.17887115050085,"IV"
465,"2000",3.38795261143393,"IV"
466,"2000",3.20077984533178,"IV"
467,"2000",3.14066600774388,"IV"
468,"2000",2.79366089996815,"IV"
469,"2000",4.1588104131077,"IV"
470,"2000",2.90044504817186,"IV"
471,"2000",3.29990350766629,"IV"
472,"2000",3.25103874555213,"IV"
473,"2000",3.18449720518574,"IV"
474,"2000",3.12175441734814,"IV"
475,"2000",3.05176828266906,"IV"
476,"2000",3.99819539946523,"IV"
477,"2000",2.96206993555285,"IV"
478,"2000",4.29279970772413,"IV"
479,"2000",3.2816577629481,"IV"
480,"2000",3.79234589997427,"IV"
481,"2000",4.34406523296517,"IV"
482,"2000",3.83933193261158,"IV"
483,"2000",3.38573947603339,"IV"
484,"2000",3.60146088049339,"IV"
485,"2000",2.84918373599301,"IV"
486,"2000",3.32166058494618,"IV"
487,"2000",3.87894680898357,"IV"
488,"2000",3.49248633905797,"IV"
489,"2000",3.98539836070253,"IV"
490,"2000",3.21681567476622,"IV"
491,"2000",3.29170417401297,"IV"
492,"2000",3.29255239477393,"IV"
493,"2000",3.32640598453058,"IV"
494,"2000",3.36479085277876,"IV"
495,"2000",3.38553020966196,"IV"
496,"2000",3.49568391850788,"IV"
497,"2000",3.43990931423244,"IV"
498,"2000",3.99885576921911,"IV"
499,"2000",3.53928992508174,"IV"
500,"2000",4.48713368509195,"IV"
501,"2000",3.38226944179143,"IV"
502,"2000",3.39909597317848,"IV"
503,"2000",3.22041584387266,"IV"
504,"2000",3.51584378474707,"IV"
505,"2000",3.41980057945651,"IV"
506,"2000",3.39674460456789,"IV"
507,"2000",3.00333807590683,"IV"
508,"2000",3.64130061809038,"IV"
509,"2000",3.17287388337891,"IV"
510,"2000",3.13468711217668,"IV"
511,"2000",3.44904082245902,"IV"
512,"2000",3.30039219566098,"IV"
513,"2000",3.27775764447433,"IV"
514,"2000",3.86261036067463,"IV"
515,"2000",3.75133516197274,"IV"
516,"2000",3.11794663866273,"IV"
517,"2000",4.06310459963786,"IV"
518,"2000",3.27949819462994,"IV"
519,"2000",3.32975538850274,"IV"
520,"2000",3.07228493306596,"IV"
521,"2000",3.23419509991354,"IV"
522,"2000",3.2937460624397,"IV"
523,"2000",3.48754916715441,"IV"
524,"2000",3.58982208855578,"IV"
525,"2000",2.98992204482143,"IV"
526,"2000",3.69379286422595,"IV"
