"id","n","NNT","TYPE"
841,"1000",4.71509093652919,"IV"
842,"1000",8.09903730556595,"IV"
843,"1000",4.53043120001183,"IV"
844,"1000",4.15393407225775,"IV"
845,"1000",8.01935689145902,"IV"
846,"1000",4.89256344596441,"IV"
847,"1000",5.95158286578896,"IV"
848,"1000",6.57749830865541,"IV"
849,"1000",7.59773834669399,"IV"
850,"1000",4.54219746734367,"IV"
851,"1000",5.87157847105313,"IV"
852,"1000",5.44931733084429,"IV"
853,"1000",5.69216652607923,"IV"
854,"1000",8.18951550042903,"IV"
855,"1000",4.29365230222529,"IV"
856,"1000",6.33706764052794,"IV"
857,"1000",4.55909718470894,"IV"
858,"1000",5.47075891278999,"IV"
859,"1000",4.86842571255389,"IV"
860,"1000",3.83585961937769,"IV"
861,"1000",4.02334599126009,"IV"
862,"1000",7.69293377921968,"IV"
863,"1000",4.50833376848824,"IV"
864,"1000",4.79237416043381,"IV"
865,"1000",4.5951195013149,"IV"
866,"1000",4.48012815389991,"IV"
867,"1000",4.98390237262074,"IV"
868,"1000",4.65267216354293,"IV"
869,"1000",3.80636121571898,"IV"
870,"1000",4.99301518601348,"IV"
871,"1000",4.42898620098782,"IV"
872,"1000",6.65585487248783,"IV"
873,"1000",6.72654774497106,"IV"
874,"1000",4.46622609159318,"IV"
875,"1000",4.65062653437765,"IV"
876,"1000",4.06497681683952,"IV"
877,"1000",4.30836551503458,"IV"
878,"1000",5.60752266636646,"IV"
879,"1000",5.09814171504845,"IV"
880,"1000",5.69924873382709,"IV"
881,"1000",5.12992327076109,"IV"
882,"1000",5.21757152095593,"IV"
883,"1000",5.80407215296556,"IV"
884,"1000",5.67471165244824,"IV"
885,"1000",6.08820574053736,"IV"
886,"1000",3.80663438989723,"IV"
887,"1000",5.51865949301765,"IV"
888,"1000",5.44650811360614,"IV"
889,"1000",6.48583908347621,"IV"
890,"1000",4.4214825510787,"IV"
891,"1000",4.63499332307518,"IV"
892,"1000",5.12437679678459,"IV"
893,"1000",7.07304685867572,"IV"
894,"1000",4.98530543884323,"IV"
895,"1000",5.28572778410278,"IV"
896,"1000",5.09484027181835,"IV"
897,"1000",5.30470738612744,"IV"
898,"1000",5.78319377384557,"IV"
899,"1000",7.85805686182082,"IV"
900,"1000",5.74486247994866,"IV"
901,"1000",7.04407489811497,"IV"
902,"1000",6.09595849354208,"IV"
903,"1000",6.95785474388915,"IV"
904,"1000",4.61829477340081,"IV"
905,"1000",7.1853636709603,"IV"
906,"1000",7.41088282977337,"IV"
907,"1000",4.9010344555453,"IV"
908,"1000",8.37228402452091,"IV"
909,"1000",6.01565274813768,"IV"
910,"1000",5.71472804315305,"IV"
911,"1000",5.37905848920847,"IV"
912,"1000",4.16069147175065,"IV"
913,"1000",4.53455828066712,"IV"
914,"1000",4.67742308646082,"IV"
915,"1000",4.30110378604272,"IV"
916,"1000",4.6573965518292,"IV"
917,"1000",5.29961700059209,"IV"
918,"1000",6.18699878338699,"IV"
919,"1000",5.92546493321353,"IV"
920,"1000",5.73295664704142,"IV"
921,"1000",6.8564136522735,"IV"
922,"1000",4.61603532528907,"IV"
923,"1000",7.01165429986114,"IV"
924,"1000",11.9037129430509,"IV"
925,"1000",4.46286136420535,"IV"
926,"1000",4.37304866997756,"IV"
927,"1000",5.74164399947642,"IV"
928,"1000",5.01991856777783,"IV"
929,"1000",5.91907129823653,"IV"
930,"1000",7.18190518356469,"IV"
931,"1000",5.54089844289233,"IV"
932,"1000",4.26175054183761,"IV"
933,"1000",7.60103013235662,"IV"
934,"1000",4.27959347031368,"IV"
935,"1000",10.4042489643528,"IV"
936,"1000",6.01983888657009,"IV"
937,"1000",5.94677426186536,"IV"
938,"1000",3.83500012512161,"IV"
939,"1000",5.95020196339728,"IV"
940,"1000",5.30910473938245,"IV"
941,"1000",4.60109911817825,"IV"
942,"1000",4.25043915278652,"IV"
943,"1000",4.02829351712223,"IV"
944,"1000",5.31926443277882,"IV"
945,"1000",5.43576424452137,"IV"
946,"1000",3.99384146424943,"IV"
947,"1000",6.15650934870986,"IV"
948,"1000",5.01843564513245,"IV"
949,"1000",4.44006206772297,"IV"
950,"1000",5.43355190281131,"IV"
951,"1000",5.65794169924265,"IV"
952,"1000",6.57006122691021,"IV"
953,"1000",5.55626195416076,"IV"
954,"1000",5.39671547590169,"IV"
955,"1000",9.94067631255025,"IV"
956,"1000",4.2232516281691,"IV"
957,"1000",5.67542203970874,"IV"
958,"1000",5.0204918846848,"IV"
959,"1000",4.36661018001856,"IV"
960,"1000",7.8489695651885,"IV"
961,"1000",4.4202742402552,"IV"
962,"1000",5.0418450412576,"IV"
963,"1000",6.78124873236231,"IV"
964,"1000",5.09121348584176,"IV"
965,"1000",3.78727987973225,"IV"
966,"1000",4.42149641933539,"IV"
967,"1000",5.3258185896623,"IV"
968,"1000",11.4371519386952,"IV"
969,"1000",5.94813258129784,"IV"
970,"1000",20.1041862409167,"IV"
971,"1000",4.7684778710732,"IV"
972,"1000",4.62252593636503,"IV"
973,"1000",5.22655607329156,"IV"
974,"1000",3.98423821192661,"IV"
975,"1000",5.52122930777283,"IV"
976,"1000",5.83049876315536,"IV"
977,"1000",5.1445661371684,"IV"
978,"1000",4.56041178432065,"IV"
979,"1000",4.71118610059034,"IV"
980,"1000",5.35311993199357,"IV"
981,"1000",4.97028186132833,"IV"
982,"1000",6.74101937697752,"IV"
983,"1000",4.44842815035033,"IV"
984,"1000",4.45328504262126,"IV"
985,"1000",4.4360548522553,"IV"
986,"1000",5.18200568469137,"IV"
987,"1000",6.87434470924687,"IV"
988,"1000",6.75279497342751,"IV"
989,"1000",4.97829108275714,"IV"
990,"1000",5.00670250444201,"IV"
991,"1000",4.42815943845482,"IV"
992,"1000",5.5340898980091,"IV"
993,"1000",5.88030339401674,"IV"
994,"1000",4.53483442482994,"IV"
995,"1000",6.65417342974653,"IV"
996,"1000",4.41229691636875,"IV"
997,"1000",4.44228092972506,"IV"
998,"1000",5.53083189966458,"IV"
999,"1000",7.337464180326,"IV"
1000,"1000",3.70864386258698,"IV"
1,"2000",4.71825441613701,"IV"
2,"2000",3.95444495260907,"IV"
3,"2000",4.83971856997627,"IV"
4,"2000",5.37701609494531,"IV"
5,"2000",5.30144859125633,"IV"
6,"2000",5.14397250732647,"IV"
7,"2000",5.15259561427437,"IV"
8,"2000",5.74410987735012,"IV"
9,"2000",6.98335667754853,"IV"
10,"2000",6.23194316095642,"IV"
11,"2000",5.03086204796487,"IV"
12,"2000",6.57725653873292,"IV"
13,"2000",5.20543759594529,"IV"
14,"2000",4.48510514689796,"IV"
15,"2000",4.5608107805843,"IV"
16,"2000",5.76405285633438,"IV"
17,"2000",4.04489979979506,"IV"
18,"2000",5.41065149118321,"IV"
19,"2000",5.23871846477353,"IV"
20,"2000",5.73295376319195,"IV"
21,"2000",5.94901880106818,"IV"
22,"2000",4.73186832769592,"IV"
23,"2000",6.32831824876478,"IV"
24,"2000",5.66110209911272,"IV"
25,"2000",6.77630879085739,"IV"
26,"2000",4.93978093249794,"IV"
27,"2000",4.17517324738398,"IV"
28,"2000",4.845202024832,"IV"
29,"2000",6.29817803678549,"IV"
30,"2000",6.63774708741638,"IV"
31,"2000",4.76916866065246,"IV"
32,"2000",5.42012870139634,"IV"
33,"2000",4.45794828380373,"IV"
34,"2000",5.53819860291939,"IV"
35,"2000",5.35552545013653,"IV"
36,"2000",5.38385667293139,"IV"
37,"2000",4.62285080035304,"IV"
38,"2000",5.26265712215447,"IV"
39,"2000",5.73903979192479,"IV"
40,"2000",4.01870846251878,"IV"
41,"2000",5.41114792900426,"IV"
42,"2000",4.94853955385729,"IV"
43,"2000",5.11544199098238,"IV"
44,"2000",5.09079556306107,"IV"
45,"2000",5.50281188445308,"IV"
46,"2000",4.73915288666316,"IV"
47,"2000",6.2769228103511,"IV"
48,"2000",5.20332847579748,"IV"
49,"2000",5.4995038059469,"IV"
50,"2000",6.43432883105991,"IV"
51,"2000",7.05758313783771,"IV"
52,"2000",5.61570871712399,"IV"
53,"2000",8.24565195903694,"IV"
54,"2000",5.14553562212982,"IV"
55,"2000",5.19365588390573,"IV"
56,"2000",4.68026654284214,"IV"
57,"2000",4.87785888080684,"IV"
58,"2000",6.24669223070817,"IV"
59,"2000",4.6772434238987,"IV"
60,"2000",5.9452395267454,"IV"
61,"2000",6.7222866889829,"IV"
62,"2000",6.1273464431084,"IV"
63,"2000",6.92979556305125,"IV"
64,"2000",5.43215181254711,"IV"
65,"2000",5.42473801067319,"IV"
66,"2000",8.89788574143569,"IV"
67,"2000",9.96720891146631,"IV"
68,"2000",4.56245381996845,"IV"
69,"2000",5.03321378593922,"IV"
70,"2000",4.74224640045618,"IV"
71,"2000",4.83818239199394,"IV"
72,"2000",4.08318842709388,"IV"
73,"2000",6.47624496013648,"IV"
74,"2000",4.71379019992695,"IV"
75,"2000",5.06806614208636,"IV"
76,"2000",5.62867091781811,"IV"
77,"2000",5.1595291702688,"IV"
78,"2000",5.28314702748319,"IV"
79,"2000",4.54860911151114,"IV"
80,"2000",5.17703084419259,"IV"
81,"2000",4.20145860352532,"IV"
82,"2000",4.85810952977016,"IV"
83,"2000",4.75632220019289,"IV"
84,"2000",5.55818726108849,"IV"
85,"2000",6.2772423476833,"IV"
86,"2000",4.33706891223764,"IV"
87,"2000",5.84133713692036,"IV"
88,"2000",4.68280800236925,"IV"
89,"2000",6.06168337461823,"IV"
90,"2000",5.04207250503333,"IV"
91,"2000",3.98809726575586,"IV"
92,"2000",6.05023482021491,"IV"
93,"2000",4.34860726614946,"IV"
94,"2000",5.99177697274512,"IV"
95,"2000",6.5287277931693,"IV"
96,"2000",4.81997385893821,"IV"
97,"2000",4.88024484096173,"IV"
98,"2000",5.2607388470808,"IV"
99,"2000",5.3856370393118,"IV"
100,"2000",3.93579208946268,"IV"
101,"2000",5.41566783360061,"IV"
102,"2000",5.31426647330446,"IV"
103,"2000",5.22979744579556,"IV"
104,"2000",6.37897989409283,"IV"
105,"2000",6.01628902177888,"IV"
106,"2000",7.52520918982664,"IV"
107,"2000",7.95988519773739,"IV"
108,"2000",5.24309662846399,"IV"
109,"2000",7.44567777729489,"IV"
110,"2000",6.45868610422601,"IV"
111,"2000",5.32569670408725,"IV"
112,"2000",5.52384262192859,"IV"
113,"2000",6.41717547553359,"IV"
114,"2000",5.60757951005136,"IV"
115,"2000",6.44379398491994,"IV"
116,"2000",6.30480871673587,"IV"
117,"2000",5.76424738732965,"IV"
118,"2000",5.85817959970399,"IV"
119,"2000",5.23943638722157,"IV"
120,"2000",6.59040839155788,"IV"
121,"2000",4.74276445428637,"IV"
122,"2000",5.40570732117756,"IV"
123,"2000",5.57775414123038,"IV"
124,"2000",4.55146951700148,"IV"
125,"2000",6.26089808808783,"IV"
126,"2000",4.86504678186188,"IV"
127,"2000",6.21080956222609,"IV"
128,"2000",4.579460834545,"IV"
129,"2000",6.04974996954733,"IV"
130,"2000",5.07614410656547,"IV"
131,"2000",5.58077296310021,"IV"
132,"2000",4.65232899155226,"IV"
133,"2000",7.12991041311046,"IV"
134,"2000",4.49577901427028,"IV"
135,"2000",4.44283751982796,"IV"
136,"2000",10.6544629705407,"IV"
137,"2000",5.29830377805302,"IV"
138,"2000",5.44841307012897,"IV"
139,"2000",8.40815480237577,"IV"
140,"2000",4.49829449799935,"IV"
141,"2000",5.23394719114055,"IV"
142,"2000",4.2800015296897,"IV"
143,"2000",6.56823993054964,"IV"
144,"2000",5.78388369173379,"IV"
145,"2000",9.02866955264995,"IV"
146,"2000",4.47437386590454,"IV"
147,"2000",4.83526395298242,"IV"
148,"2000",4.43167991684994,"IV"
149,"2000",5.91642902515237,"IV"
150,"2000",5.45720908241718,"IV"
151,"2000",4.30023650852775,"IV"
152,"2000",4.7534210871282,"IV"
153,"2000",6.31634498486376,"IV"
154,"2000",5.13544150725914,"IV"
155,"2000",5.81738554928598,"IV"
156,"2000",4.36148842844445,"IV"
157,"2000",5.84294363765741,"IV"
158,"2000",4.82909706287348,"IV"
159,"2000",4.4659745477932,"IV"
160,"2000",5.57363582425337,"IV"
161,"2000",5.63242312811567,"IV"
162,"2000",5.09648708162211,"IV"
163,"2000",7.06984881582027,"IV"
164,"2000",4.60631379262043,"IV"
165,"2000",7.96826647073183,"IV"
166,"2000",5.49671185892571,"IV"
167,"2000",4.96071543093886,"IV"
168,"2000",5.05194709337304,"IV"
169,"2000",5.3692208955608,"IV"
170,"2000",4.57521535314176,"IV"
171,"2000",4.23005603586935,"IV"
172,"2000",4.97754052970009,"IV"
173,"2000",9.01620166082648,"IV"
174,"2000",4.329385226433,"IV"
175,"2000",4.5702010319052,"IV"
176,"2000",4.15191817496197,"IV"
177,"2000",5.60798439141592,"IV"
178,"2000",7.26621435358715,"IV"
179,"2000",5.2959125240491,"IV"
180,"2000",5.41591778089351,"IV"
181,"2000",4.62296122823474,"IV"
182,"2000",4.21306729449362,"IV"
183,"2000",4.44338783027906,"IV"
184,"2000",7.63006435135058,"IV"
185,"2000",5.50106628122435,"IV"
186,"2000",5.78962762883973,"IV"
187,"2000",5.53754909319189,"IV"
188,"2000",4.6603613466983,"IV"
189,"2000",5.95520558319486,"IV"
190,"2000",5.47777248120148,"IV"
191,"2000",4.59109875296968,"IV"
192,"2000",5.02131745121559,"IV"
193,"2000",6.14845274627945,"IV"
194,"2000",5.12319123830779,"IV"
195,"2000",5.37866702523837,"IV"
196,"2000",6.34864742293574,"IV"
197,"2000",4.67489161649581,"IV"
198,"2000",6.35358925736824,"IV"
199,"2000",5.64679300588651,"IV"
200,"2000",5.62503661237355,"IV"
201,"2000",6.60977898462651,"IV"
202,"2000",5.07866657359286,"IV"
203,"2000",5.53095438523057,"IV"
204,"2000",5.59716219988091,"IV"
205,"2000",5.19201526413047,"IV"
206,"2000",7.50591688748307,"IV"
207,"2000",5.18647237853394,"IV"
208,"2000",6.57221860349402,"IV"
209,"2000",9.16806051748278,"IV"
210,"2000",5.05552204977839,"IV"
211,"2000",5.12476747640341,"IV"
212,"2000",5.66496016340267,"IV"
213,"2000",4.52005057366893,"IV"
214,"2000",4.86631420639548,"IV"
215,"2000",4.94383727809529,"IV"
216,"2000",6.93181249180158,"IV"
217,"2000",5.63391770952351,"IV"
218,"2000",8.08759999472176,"IV"
219,"2000",5.13387552773578,"IV"
220,"2000",4.13268325114452,"IV"
221,"2000",5.88369603257293,"IV"
222,"2000",4.97819323758583,"IV"
223,"2000",7.56679337829553,"IV"
224,"2000",7.47008584442854,"IV"
225,"2000",5.04006078995079,"IV"
226,"2000",6.04442297753169,"IV"
227,"2000",6.66050284442978,"IV"
228,"2000",4.20947380504387,"IV"
229,"2000",6.25255733552977,"IV"
230,"2000",6.12993161901433,"IV"
231,"2000",4.76726373049063,"IV"
232,"2000",6.62103414201263,"IV"
233,"2000",6.31063140246177,"IV"
234,"2000",5.25647184711535,"IV"
235,"2000",4.88301254936445,"IV"
236,"2000",5.82080967952911,"IV"
237,"2000",6.43863834363755,"IV"
238,"2000",4.0262045985663,"IV"
239,"2000",6.45065566025369,"IV"
240,"2000",5.74618394259167,"IV"
241,"2000",5.89954077218052,"IV"
242,"2000",7.13843677049163,"IV"
243,"2000",5.21991279352906,"IV"
244,"2000",4.77509002041498,"IV"
245,"2000",4.87139418695018,"IV"
246,"2000",4.74004419641086,"IV"
247,"2000",5.13688049284737,"IV"
248,"2000",4.64154433577679,"IV"
249,"2000",6.18350456806505,"IV"
250,"2000",4.38556217412946,"IV"
251,"2000",6.15682239999932,"IV"
252,"2000",5.02422217769011,"IV"
253,"2000",5.14570357172127,"IV"
254,"2000",4.47964420044222,"IV"
255,"2000",4.79844735191714,"IV"
256,"2000",4.63104015728017,"IV"
257,"2000",5.02116193722216,"IV"
258,"2000",5.87835606576638,"IV"
259,"2000",5.52848701285109,"IV"
260,"2000",7.95100219474851,"IV"
261,"2000",5.60226037616637,"IV"
262,"2000",4.54223459169695,"IV"
263,"2000",7.36489503271026,"IV"
264,"2000",5.48048529818941,"IV"
265,"2000",4.04059865843801,"IV"
266,"2000",4.22692347777357,"IV"
267,"2000",4.39461190843619,"IV"
268,"2000",5.79184967074641,"IV"
269,"2000",5.88400016315241,"IV"
270,"2000",5.52677798499713,"IV"
271,"2000",5.3039266413749,"IV"
272,"2000",5.70467478550223,"IV"
273,"2000",5.4185437561337,"IV"
274,"2000",5.29475578158719,"IV"
275,"2000",4.4090182614787,"IV"
276,"2000",5.13892424243004,"IV"
277,"2000",6.17774493869361,"IV"
278,"2000",6.21311689818266,"IV"
279,"2000",4.29723318261719,"IV"
280,"2000",5.19139531414925,"IV"
281,"2000",5.3101184881533,"IV"
282,"2000",6.19384371515541,"IV"
283,"2000",6.18549635362358,"IV"
284,"2000",5.99291935730805,"IV"
285,"2000",6.63852563460213,"IV"
286,"2000",4.5588884883468,"IV"
287,"2000",4.66344470674336,"IV"
288,"2000",4.55834685948547,"IV"
289,"2000",6.36260564004337,"IV"
290,"2000",5.44095258247244,"IV"
291,"2000",5.08774687225314,"IV"
292,"2000",4.85938953848623,"IV"
293,"2000",4.55775931868361,"IV"
294,"2000",4.41286721606104,"IV"
295,"2000",5.73834100119385,"IV"
296,"2000",6.44187439434239,"IV"
297,"2000",4.95751927094844,"IV"
298,"2000",4.77709751852089,"IV"
299,"2000",4.6732170936683,"IV"
300,"2000",4.57564883714197,"IV"
301,"2000",6.86861010607771,"IV"
302,"2000",4.25447099400812,"IV"
303,"2000",5.60351556976204,"IV"
304,"2000",6.47941208887509,"IV"
305,"2000",5.19059075375414,"IV"
306,"2000",6.42053628616574,"IV"
307,"2000",4.61610922447808,"IV"
308,"2000",6.28163051656329,"IV"
309,"2000",4.49423232047065,"IV"
310,"2000",6.34199385984202,"IV"
311,"2000",5.15281163731353,"IV"
312,"2000",4.54784866631793,"IV"
313,"2000",6.93467938596373,"IV"
314,"2000",5.74021405604988,"IV"
315,"2000",5.86723917292688,"IV"
316,"2000",6.90063124786375,"IV"
317,"2000",5.12913614093584,"IV"
318,"2000",5.1073968737857,"IV"
319,"2000",4.97665963768368,"IV"
320,"2000",5.14382222770645,"IV"
321,"2000",4.75514995740244,"IV"
322,"2000",6.52311076800424,"IV"
323,"2000",4.31996594959985,"IV"
324,"2000",6.37154104812741,"IV"
325,"2000",4.60915365838373,"IV"
326,"2000",5.17303957269855,"IV"
327,"2000",5.2112798045408,"IV"
328,"2000",6.96284349616125,"IV"
329,"2000",6.10953981482488,"IV"
330,"2000",5.82782622836536,"IV"
331,"2000",5.99016532555841,"IV"
332,"2000",5.01902635410726,"IV"
333,"2000",4.42157303000347,"IV"
334,"2000",5.05699419360604,"IV"
335,"2000",5.10793954678945,"IV"
336,"2000",6.69089946921999,"IV"
337,"2000",3.98166708070825,"IV"
338,"2000",5.19442247663675,"IV"
339,"2000",4.98577285326706,"IV"
340,"2000",4.30720477504457,"IV"
341,"2000",6.6589254410115,"IV"
342,"2000",5.03582723382741,"IV"
343,"2000",6.24461338408819,"IV"
344,"2000",4.32944652278605,"IV"
345,"2000",5.86035913967928,"IV"
346,"2000",5.33401134020274,"IV"
347,"2000",4.45108705740842,"IV"
348,"2000",4.9190745312993,"IV"
349,"2000",5.02818046670524,"IV"
350,"2000",6.00842204166408,"IV"
351,"2000",5.85392645535186,"IV"
352,"2000",5.95614787710613,"IV"
353,"2000",5.49601645100794,"IV"
354,"2000",5.27939431534098,"IV"
355,"2000",5.44830558610302,"IV"
356,"2000",5.1869584563512,"IV"
357,"2000",5.21998557001413,"IV"
358,"2000",5.02795461336805,"IV"
359,"2000",4.53627392093018,"IV"
360,"2000",4.79004699199242,"IV"
361,"2000",6.00562327250301,"IV"
362,"2000",6.60365896178237,"IV"
363,"2000",5.09631754567953,"IV"
364,"2000",4.78691592321743,"IV"
365,"2000",4.87147357039829,"IV"
366,"2000",5.12763107041932,"IV"
367,"2000",5.20486590263965,"IV"
368,"2000",5.01139694001732,"IV"
369,"2000",4.56971279592568,"IV"
370,"2000",5.34729948338672,"IV"
371,"2000",6.49090283849334,"IV"
372,"2000",5.26601722173117,"IV"
373,"2000",5.5118185328484,"IV"
374,"2000",6.35308843364972,"IV"
375,"2000",4.58933881266628,"IV"
376,"2000",5.67154743790334,"IV"
377,"2000",5.55292119135706,"IV"
378,"2000",4.71805625400985,"IV"
379,"2000",4.86787987231118,"IV"
380,"2000",6.32012109734265,"IV"
381,"2000",5.74854427621507,"IV"
382,"2000",4.54137645748939,"IV"
383,"2000",5.78511797138438,"IV"
384,"2000",5.77145892754607,"IV"
385,"2000",5.0362532214676,"IV"
386,"2000",7.36687033251052,"IV"
387,"2000",5.60580816227892,"IV"
388,"2000",4.40677296204803,"IV"
389,"2000",5.59521174453904,"IV"
390,"2000",5.25402364397377,"IV"
391,"2000",5.00288168292033,"IV"
392,"2000",5.70474949345402,"IV"
393,"2000",7.04706976032704,"IV"
394,"2000",4.34676959605365,"IV"
395,"2000",5.34885018940011,"IV"
396,"2000",7.53050690162712,"IV"
397,"2000",5.65240526472276,"IV"
398,"2000",5.07296599598817,"IV"
399,"2000",5.15287824710087,"IV"
400,"2000",9.23823357086548,"IV"
401,"2000",5.01198942647489,"IV"
402,"2000",4.32017952259314,"IV"
403,"2000",6.19879739844652,"IV"
404,"2000",5.841461876639,"IV"
405,"2000",5.50577279356617,"IV"
406,"2000",6.02487875208852,"IV"
407,"2000",4.98992713198588,"IV"
408,"2000",4.30444667297349,"IV"
409,"2000",4.71395051555175,"IV"
410,"2000",5.17970470495548,"IV"
411,"2000",4.82914467328118,"IV"
412,"2000",3.80377367084847,"IV"
413,"2000",5.66795028105554,"IV"
414,"2000",5.58992967280173,"IV"
415,"2000",5.53162704459091,"IV"
416,"2000",6.72661359572916,"IV"
417,"2000",5.36755937482113,"IV"
418,"2000",5.00682012821469,"IV"
419,"2000",4.52639475844008,"IV"
420,"2000",6.72840615660713,"IV"
421,"2000",5.00058954888616,"IV"
422,"2000",7.60154968055245,"IV"
423,"2000",3.85146779514699,"IV"
424,"2000",4.60191079693767,"IV"
425,"2000",4.87097481769974,"IV"
426,"2000",5.32897179903548,"IV"
427,"2000",6.9446714413092,"IV"
428,"2000",5.17161803094291,"IV"
429,"2000",6.77415836401753,"IV"
430,"2000",5.08495991466506,"IV"
431,"2000",5.29723335760032,"IV"
432,"2000",4.29358248775431,"IV"
433,"2000",5.17756729559826,"IV"
434,"2000",4.83372844546902,"IV"
435,"2000",5.5941152467089,"IV"
436,"2000",5.63079564432296,"IV"
437,"2000",4.27781219430428,"IV"
438,"2000",5.25105095427367,"IV"
439,"2000",5.52921836376366,"IV"
440,"2000",4.06340821636027,"IV"
441,"2000",6.14708715906868,"IV"
442,"2000",5.69901389309352,"IV"
443,"2000",4.68787083100901,"IV"
444,"2000",5.55932739084507,"IV"
445,"2000",4.57997257364436,"IV"
446,"2000",6.06258686288134,"IV"
447,"2000",4.91316155638126,"IV"
448,"2000",5.5751719810413,"IV"
449,"2000",4.46329616198908,"IV"
450,"2000",4.79963597700519,"IV"
451,"2000",5.32294030510125,"IV"
452,"2000",4.65031376064045,"IV"
453,"2000",4.56587514528041,"IV"
454,"2000",4.62340391796069,"IV"
455,"2000",5.80349979869356,"IV"
456,"2000",6.15335407199059,"IV"
457,"2000",5.2073717366008,"IV"
458,"2000",5.7002790649316,"IV"
459,"2000",5.5831404176452,"IV"
460,"2000",6.90006501505852,"IV"
461,"2000",5.76735799553014,"IV"
462,"2000",6.13476678545095,"IV"
463,"2000",6.18419660436259,"IV"
464,"2000",4.45389245796326,"IV"
465,"2000",5.56135391739567,"IV"
466,"2000",5.27996596096317,"IV"
467,"2000",4.02427614632594,"IV"
468,"2000",4.2037647589009,"IV"
469,"2000",6.37607046155626,"IV"
470,"2000",4.60156535669462,"IV"
471,"2000",4.77183242930909,"IV"
472,"2000",6.5474309172948,"IV"
473,"2000",4.92360058770535,"IV"
474,"2000",4.51539301252362,"IV"
475,"2000",3.9045129170213,"IV"
476,"2000",5.10031834066804,"IV"
477,"2000",4.96141366446314,"IV"
478,"2000",6.17766589981129,"IV"
479,"2000",4.66968861476759,"IV"
480,"2000",7.38955314209639,"IV"
481,"2000",6.74663039006034,"IV"
482,"2000",7.92536205124148,"IV"
483,"2000",4.17479508976017,"IV"
484,"2000",5.42445993256063,"IV"
485,"2000",4.13179951671742,"IV"
486,"2000",5.61329937184576,"IV"
487,"2000",5.93636851861382,"IV"
488,"2000",5.83243920195768,"IV"
489,"2000",5.99050143220804,"IV"
490,"2000",5.33313140125562,"IV"
491,"2000",6.21640438632094,"IV"
492,"2000",5.09317692015511,"IV"
493,"2000",5.24081978206339,"IV"
494,"2000",5.50016335585107,"IV"
495,"2000",5.15656153074507,"IV"
496,"2000",5.17842730435789,"IV"
497,"2000",5.28963464958956,"IV"
498,"2000",5.67893382626078,"IV"
499,"2000",6.33192269842169,"IV"
500,"2000",7.57674649667327,"IV"
501,"2000",5.85775987904981,"IV"
502,"2000",4.54628967041843,"IV"
503,"2000",5.19350992528827,"IV"
504,"2000",5.25046185253431,"IV"
505,"2000",5.15661602744043,"IV"
506,"2000",5.85229682008044,"IV"
507,"2000",4.76239775009653,"IV"
508,"2000",5.60752124377705,"IV"
509,"2000",4.3848925910343,"IV"
510,"2000",4.89456280263683,"IV"
511,"2000",5.17971426083218,"IV"
512,"2000",5.53426505419352,"IV"
513,"2000",5.19318326948074,"IV"
514,"2000",4.72005496318966,"IV"
515,"2000",6.44994351915517,"IV"
516,"2000",5.59465331637212,"IV"
517,"2000",6.0330592726086,"IV"
518,"2000",5.21003303661518,"IV"
519,"2000",5.10438792000367,"IV"
520,"2000",4.90909505728688,"IV"
521,"2000",5.31055120240449,"IV"
522,"2000",4.9921623920102,"IV"
523,"2000",5.85252704849667,"IV"
524,"2000",6.66670023683114,"IV"
525,"2000",4.58804720369392,"IV"
526,"2000",5.24764960007182,"IV"
527,"2000",4.42434295712273,"IV"
528,"2000",5.22484838780696,"IV"
529,"2000",5.2476064562035,"IV"
530,"2000",6.78508851560495,"IV"
531,"2000",5.48832861173691,"IV"
532,"2000",5.63739658990667,"IV"
533,"2000",4.21444907138001,"IV"
534,"2000",5.26059408857285,"IV"
535,"2000",4.8173848278063,"IV"
536,"2000",4.91946202485564,"IV"
537,"2000",7.87140463438459,"IV"
538,"2000",4.80042690792056,"IV"
539,"2000",6.29810271489976,"IV"
540,"2000",6.5739233714698,"IV"
541,"2000",7.80032772658443,"IV"
542,"2000",6.21433352385145,"IV"
543,"2000",5.21312221907805,"IV"
544,"2000",4.34069711114809,"IV"
545,"2000",6.59569516722321,"IV"
546,"2000",4.51376520520258,"IV"
547,"2000",6.68693260574834,"IV"
548,"2000",6.10359588749865,"IV"
549,"2000",4.93997894584972,"IV"
550,"2000",5.93782101304893,"IV"
551,"2000",6.22400458799502,"IV"
552,"2000",5.31958818996316,"IV"
553,"2000",3.99143241626018,"IV"
554,"2000",4.05995849821518,"IV"
555,"2000",4.89661327677872,"IV"
556,"2000",4.51395573678784,"IV"
557,"2000",5.79784683672255,"IV"
558,"2000",4.68010187890191,"IV"
559,"2000",4.26810219151328,"IV"
560,"2000",5.18542464781263,"IV"
561,"2000",5.58443886084218,"IV"
562,"2000",4.83053667289504,"IV"
563,"2000",5.07801483139155,"IV"
564,"2000",4.58731076509876,"IV"
565,"2000",4.56544723461022,"IV"
566,"2000",7.05230195818736,"IV"
567,"2000",4.08489443836592,"IV"
568,"2000",4.36909287071156,"IV"
569,"2000",5.86949028562828,"IV"
570,"2000",7.32551703809096,"IV"
571,"2000",5.41887446649386,"IV"
572,"2000",4.63708416033474,"IV"
573,"2000",4.03164656597233,"IV"
574,"2000",6.84836312190803,"IV"
575,"2000",5.26746490200206,"IV"
576,"2000",4.99161684894763,"IV"
