"id","n","EIN","TYPE"
186,"2000",8.47919210784815,"IV"
187,"2000",6.62287608862444,"IV"
188,"2000",4.81418832314314,"IV"
189,"2000",9.95156430905096,"IV"
190,"2000",8.24875161028009,"IV"
191,"2000",4.50018150087014,"IV"
192,"2000",5.68995978295856,"IV"
193,"2000",7.66803464736044,"IV"
194,"2000",5.70091816344589,"IV"
195,"2000",6.74502127621669,"IV"
196,"2000",8.58959272887619,"IV"
197,"2000",5.12094016013173,"IV"
198,"2000",13.6551674499835,"IV"
199,"2000",7.52497720111248,"IV"
200,"2000",6.38262481745289,"IV"
201,"2000",10.4160461278927,"IV"
202,"2000",6.31686159748256,"IV"
203,"2000",6.34583175789447,"IV"
204,"2000",7.46929443195743,"IV"
205,"2000",6.71456705797229,"IV"
206,"2000",22.4984244079047,"IV"
207,"2000",6.59687055296215,"IV"
208,"2000",10.4148808714202,"IV"
209,"2000",15.8803075154671,"IV"
210,"2000",5.81591657784929,"IV"
211,"2000",6.05725356133084,"IV"
212,"2000",9.66569887001743,"IV"
213,"2000",5.01729508022558,"IV"
214,"2000",5.13565837831015,"IV"
215,"2000",5.69740150759621,"IV"
216,"2000",11.1686469603968,"IV"
217,"2000",6.75181739529872,"IV"
218,"2000",18.3684104156358,"IV"
219,"2000",6.30932473371311,"IV"
220,"2000",4.43106630951391,"IV"
221,"2000",7.68767152636639,"IV"
222,"2000",5.62764135032366,"IV"
223,"2000",14.3077513527713,"IV"
224,"2000",11.841825976985,"IV"
225,"2000",7.10265519006546,"IV"
226,"2000",8.8354083303697,"IV"
227,"2000",11.0779447758539,"IV"
228,"2000",3.95774078098229,"IV"
229,"2000",12.6763004851648,"IV"
230,"2000",6.81655575133468,"IV"
231,"2000",4.66125438528967,"IV"
232,"2000",8.56279802225403,"IV"
233,"2000",10.195970545305,"IV"
234,"2000",7.01267415852633,"IV"
235,"2000",5.09020350583262,"IV"
236,"2000",8.13660089238933,"IV"
237,"2000",8.16721934773824,"IV"
238,"2000",3.67594650602275,"IV"
239,"2000",8.66390517164107,"IV"
240,"2000",7.66087863736616,"IV"
241,"2000",8.76994103747134,"IV"
242,"2000",11.0756858752934,"IV"
243,"2000",5.23567034211988,"IV"
244,"2000",6.0158068280856,"IV"
245,"2000",4.98131580698949,"IV"
246,"2000",5.12372806559968,"IV"
247,"2000",6.49416570363907,"IV"
248,"2000",5.05759081919916,"IV"
249,"2000",7.55258760255811,"IV"
250,"2000",4.51298452895683,"IV"
251,"2000",7.11881972073026,"IV"
252,"2000",5.80197503675277,"IV"
253,"2000",5.92130803980653,"IV"
254,"2000",5.35860337812101,"IV"
255,"2000",6.32159059750654,"IV"
256,"2000",4.77399608569746,"IV"
257,"2000",5.69827515203624,"IV"
258,"2000",6.794837184509,"IV"
259,"2000",7.60852335326353,"IV"
260,"2000",15.8580147435486,"IV"
261,"2000",5.52630102885973,"IV"
262,"2000",4.51429098589066,"IV"
263,"2000",14.3441498245517,"IV"
264,"2000",7.18727460841058,"IV"
265,"2000",3.63675743409632,"IV"
266,"2000",4.18994343388472,"IV"
267,"2000",4.99840918822244,"IV"
268,"2000",7.55454806082889,"IV"
269,"2000",7.43200147750707,"IV"
270,"2000",6.14450064957362,"IV"
271,"2000",6.21024100755064,"IV"
272,"2000",6.84587514476003,"IV"
273,"2000",7.11840879553423,"IV"
274,"2000",8.65160821754381,"IV"
275,"2000",5.31594697369751,"IV"
276,"2000",6.88819452944216,"IV"
277,"2000",9.61663704209877,"IV"
278,"2000",11.8508312929021,"IV"
279,"2000",5.49904079620631,"IV"
280,"2000",6.29776022176609,"IV"
281,"2000",6.36693404399085,"IV"
282,"2000",8.00342765023295,"IV"
283,"2000",8.38181913927768,"IV"
284,"2000",8.21293597209289,"IV"
285,"2000",10.6232389935333,"IV"
286,"2000",4.85586673151108,"IV"
287,"2000",5.38362622325181,"IV"
288,"2000",5.14406709217221,"IV"
289,"2000",8.51342530536848,"IV"
290,"2000",7.02416244608074,"IV"
291,"2000",5.43521254303626,"IV"
292,"2000",4.71806526305346,"IV"
293,"2000",5.11800331280453,"IV"
294,"2000",4.51281425452004,"IV"
295,"2000",8.13629006389953,"IV"
296,"2000",8.67048901661678,"IV"
297,"2000",6.13797951492418,"IV"
298,"2000",4.33288925729444,"IV"
299,"2000",4.3201703230381,"IV"
300,"2000",4.70208936633928,"IV"
301,"2000",10.1918388636966,"IV"
302,"2000",4.43222219002546,"IV"
303,"2000",7.21430802798053,"IV"
304,"2000",9.71476281485662,"IV"
305,"2000",6.20339257463388,"IV"
306,"2000",9.04237115163408,"IV"
307,"2000",4.6801103272086,"IV"
308,"2000",15.5669365253044,"IV"
309,"2000",4.80979998672592,"IV"
310,"2000",9.80283560808385,"IV"
311,"2000",6.07240164275821,"IV"
312,"2000",5.12683447764848,"IV"
313,"2000",8.42559312548077,"IV"
314,"2000",6.50030267303193,"IV"
315,"2000",6.98872626589739,"IV"
316,"2000",32.4314861639236,"IV"
317,"2000",6.52687587150802,"IV"
318,"2000",7.31308370307532,"IV"
319,"2000",4.94009102253221,"IV"
320,"2000",5.23235042245182,"IV"
321,"2000",5.33491056925618,"IV"
322,"2000",8.38989909129062,"IV"
323,"2000",4.10738364185784,"IV"
324,"2000",9.95719677783067,"IV"
325,"2000",4.78124082096195,"IV"
326,"2000",6.45382455342546,"IV"
327,"2000",6.966106450177,"IV"
328,"2000",17.2494676051822,"IV"
329,"2000",7.37456116341033,"IV"
330,"2000",9.19539257303707,"IV"
331,"2000",10.5482899308111,"IV"
332,"2000",5.81627156150634,"IV"
333,"2000",4.57260217443417,"IV"
334,"2000",5.78607671925608,"IV"
335,"2000",6.30383232264086,"IV"
336,"2000",7.12995696909945,"IV"
337,"2000",4.12948251326634,"IV"
338,"2000",6.74206850073784,"IV"
339,"2000",5.46284317592879,"IV"
340,"2000",3.88373560949595,"IV"
341,"2000",11.4926359890498,"IV"
342,"2000",5.45014831821126,"IV"
343,"2000",8.26400834883389,"IV"
344,"2000",4.12567053866129,"IV"
345,"2000",8.31241030195097,"IV"
346,"2000",6.13069114918825,"IV"
347,"2000",4.47284274009757,"IV"
348,"2000",6.41454611109875,"IV"
349,"2000",5.67627695272477,"IV"
350,"2000",8.07254761410806,"IV"
351,"2000",6.7062523506286,"IV"
352,"2000",18.6016941436698,"IV"
353,"2000",6.33535389936174,"IV"
354,"2000",6.73127945950908,"IV"
355,"2000",6.43258240856871,"IV"
356,"2000",5.25425390947353,"IV"
357,"2000",5.30856223770715,"IV"
358,"2000",5.23135320490397,"IV"
359,"2000",3.61088267421345,"IV"
360,"2000",5.11949038773647,"IV"
361,"2000",9.39605788944194,"IV"
362,"2000",11.0643965001205,"IV"
363,"2000",4.80210851978585,"IV"
364,"2000",5.09762579584993,"IV"
365,"2000",6.4703245437146,"IV"
366,"2000",6.51726314703884,"IV"
367,"2000",5.76210480447767,"IV"
368,"2000",7.11538691835344,"IV"
369,"2000",5.21185200394574,"IV"
370,"2000",5.70448421770038,"IV"
371,"2000",9.18319973353405,"IV"
372,"2000",5.93739872165419,"IV"
373,"2000",5.91251377223158,"IV"
374,"2000",9.07092329554049,"IV"
375,"2000",5.1271277532449,"IV"
376,"2000",11.27753138972,"IV"
377,"2000",7.3494537194488,"IV"
378,"2000",4.69808225746734,"IV"
379,"2000",5.78888354967514,"IV"
380,"2000",8.44351128663456,"IV"
381,"2000",6.82697797244917,"IV"
382,"2000",4.29396232477665,"IV"
383,"2000",15.3182786704768,"IV"
384,"2000",7.82272258418541,"IV"
385,"2000",5.35281411586565,"IV"
386,"2000",17.7590409634185,"IV"
387,"2000",6.35943294612301,"IV"
388,"2000",4.812967829451,"IV"
389,"2000",6.70630515773612,"IV"
390,"2000",5.212172847932,"IV"
391,"2000",6.17542869198088,"IV"
392,"2000",6.62016238981536,"IV"
393,"2000",10.2596217984551,"IV"
394,"2000",4.48107825905166,"IV"
395,"2000",5.7397009502533,"IV"
396,"2000",29.1432845007691,"IV"
397,"2000",6.47952698087187,"IV"
398,"2000",6.08527665768196,"IV"
399,"2000",6.01701769449532,"IV"
400,"2000",36.5890205243997,"IV"
401,"2000",5.73193577239715,"IV"
402,"2000",4.86365585445233,"IV"
403,"2000",10.5783896274597,"IV"
404,"2000",7.62202728737866,"IV"
405,"2000",6.15163253740612,"IV"
406,"2000",8.47487644481068,"IV"
407,"2000",5.45551763050267,"IV"
408,"2000",4.29025515900197,"IV"
409,"2000",5.11175413264481,"IV"
410,"2000",5.22162823433786,"IV"
411,"2000",6.19385280063907,"IV"
412,"2000",3.52593075917381,"IV"
413,"2000",7.35753416049175,"IV"
414,"2000",7.62425690038469,"IV"
415,"2000",7.61734741056337,"IV"
416,"2000",8.72210691221725,"IV"
417,"2000",7.05986781352005,"IV"
418,"2000",5.8991610782647,"IV"
419,"2000",4.85521391306853,"IV"
420,"2000",9.53837721286258,"IV"
421,"2000",5.28869901643762,"IV"
422,"2000",16.6510234691685,"IV"
423,"2000",3.60270721848309,"IV"
424,"2000",4.37334727520379,"IV"
425,"2000",5.65961089396513,"IV"
426,"2000",7.23038086860291,"IV"
427,"2000",13.2478276792849,"IV"
428,"2000",5.58383179430988,"IV"
429,"2000",14.4785533304419,"IV"
430,"2000",5.99431666718948,"IV"
431,"2000",7.1949008666698,"IV"
432,"2000",4.05834585618881,"IV"
433,"2000",7.31999489140368,"IV"
434,"2000",5.7220046353733,"IV"
435,"2000",6.95876472616315,"IV"
436,"2000",7.1212112523508,"IV"
437,"2000",4.06832278316769,"IV"
438,"2000",7.54063947307289,"IV"
439,"2000",5.98779171137786,"IV"
440,"2000",4.07420282971206,"IV"
441,"2000",6.89032400750054,"IV"
442,"2000",6.89292357906059,"IV"
443,"2000",4.64605374793793,"IV"
444,"2000",7.88706066201097,"IV"
445,"2000",6.15437828695208,"IV"
446,"2000",8.68487835345845,"IV"
447,"2000",5.81626453009474,"IV"
448,"2000",5.77018074969725,"IV"
449,"2000",4.38743131098012,"IV"
450,"2000",5.67698549253778,"IV"
451,"2000",5.57003054568743,"IV"
452,"2000",6.00036613399106,"IV"
453,"2000",4.84937680002042,"IV"
454,"2000",4.83627550365741,"IV"
455,"2000",8.01488095545728,"IV"
456,"2000",8.55197372196714,"IV"
457,"2000",5.69274872937267,"IV"
458,"2000",7.85706303085866,"IV"
459,"2000",7.20755269284397,"IV"
460,"2000",9.36514073590417,"IV"
461,"2000",7.23576240484051,"IV"
462,"2000",7.85275507949016,"IV"
463,"2000",6.89757762665339,"IV"
464,"2000",4.51674871058114,"IV"
465,"2000",8.14511499281884,"IV"
466,"2000",6.81651244149654,"IV"
467,"2000",3.65111017624361,"IV"
468,"2000",4.16712865809621,"IV"
469,"2000",12.7379106777922,"IV"
470,"2000",4.5043585548568,"IV"
471,"2000",6.87996171367145,"IV"
472,"2000",10.0718839723659,"IV"
473,"2000",6.3048030380474,"IV"
474,"2000",4.74877005947887,"IV"
475,"2000",3.65198018501651,"IV"
476,"2000",6.68077090395374,"IV"
477,"2000",5.65835019388216,"IV"
478,"2000",8.07710232211719,"IV"
479,"2000",5.1155056594811,"IV"
480,"2000",13.9016705528998,"IV"
481,"2000",11.0658033989163,"IV"
482,"2000",22.0317047576332,"IV"
483,"2000",3.41138239582853,"IV"
484,"2000",7.84018251456657,"IV"
485,"2000",4.13886721415345,"IV"
486,"2000",6.63052992022281,"IV"
487,"2000",7.45161258185734,"IV"
488,"2000",7.42914262233855,"IV"
489,"2000",9.27497027660805,"IV"
490,"2000",6.30663084492877,"IV"
491,"2000",9.02306774647303,"IV"
492,"2000",5.86365725568708,"IV"
493,"2000",6.60250298760002,"IV"
494,"2000",6.2671324803698,"IV"
495,"2000",6.15791854376991,"IV"
496,"2000",6.68291895239761,"IV"
497,"2000",7.96319129737767,"IV"
498,"2000",9.71744851547886,"IV"
499,"2000",7.530061053284,"IV"
500,"2000",14.9456338625726,"IV"
501,"2000",7.71157372110139,"IV"
502,"2000",4.93972296373022,"IV"
503,"2000",7.50800041181763,"IV"
504,"2000",6.03741384418916,"IV"
505,"2000",6.92129576649539,"IV"
506,"2000",9.45377045052126,"IV"
507,"2000",5.42347956651162,"IV"
508,"2000",7.93072446310086,"IV"
509,"2000",4.68435565757488,"IV"
510,"2000",5.42415431157553,"IV"
511,"2000",7.67437830952357,"IV"
512,"2000",6.00079150224039,"IV"
513,"2000",6.34155009322823,"IV"
514,"2000",4.96109527015735,"IV"
515,"2000",10.0570864178319,"IV"
516,"2000",7.38816022659452,"IV"
517,"2000",10.059407977371,"IV"
518,"2000",6.71803723563485,"IV"
519,"2000",6.45076832921874,"IV"
520,"2000",5.01677508925222,"IV"
521,"2000",5.60595495538395,"IV"
522,"2000",5.07551768116183,"IV"
523,"2000",8.02835451246913,"IV"
524,"2000",10.1096984033938,"IV"
525,"2000",5.04454458982975,"IV"
526,"2000",6.84283802224999,"IV"
527,"2000",4.5962460272117,"IV"
528,"2000",6.10788401604537,"IV"
529,"2000",6.24271386824748,"IV"
530,"2000",7.78173560323558,"IV"
531,"2000",6.18435265680283,"IV"
532,"2000",7.16181431723438,"IV"
533,"2000",3.40974212034386,"IV"
534,"2000",8.2302625603085,"IV"
535,"2000",5.37366421339597,"IV"
536,"2000",5.48394902473695,"IV"
537,"2000",14.9339581914567,"IV"
538,"2000",6.32926307866744,"IV"
539,"2000",9.51686336767856,"IV"
540,"2000",9.77602416066468,"IV"
541,"2000",19.3119550171874,"IV"
542,"2000",9.09556761118054,"IV"
543,"2000",5.4488089472301,"IV"
544,"2000",4.70600833629244,"IV"
545,"2000",9.21927404548919,"IV"
546,"2000",4.72673241611508,"IV"
547,"2000",10.5383592429316,"IV"
548,"2000",8.56575044088848,"IV"
549,"2000",5.06950535050144,"IV"
550,"2000",7.73062234405146,"IV"
551,"2000",9.2369356555754,"IV"
552,"2000",5.84992443215152,"IV"
553,"2000",3.8993802302403,"IV"
554,"2000",4.13605404159789,"IV"
555,"2000",5.66428858408138,"IV"
556,"2000",5.17147359566162,"IV"
557,"2000",8.34306645467967,"IV"
558,"2000",5.05305766722586,"IV"
559,"2000",4.03063071659615,"IV"
560,"2000",6.00511360141257,"IV"
561,"2000",7.28063931487724,"IV"
562,"2000",4.70715995549954,"IV"
563,"2000",5.53843114869353,"IV"
564,"2000",4.75314169549974,"IV"
565,"2000",5.00335048133637,"IV"
566,"2000",13.9422520899973,"IV"
567,"2000",4.15475564381378,"IV"
568,"2000",3.51142857142864,"IV"
569,"2000",9.02460404149944,"IV"
570,"2000",9.92703257393122,"IV"
571,"2000",6.03504822921511,"IV"
572,"2000",4.74858453835532,"IV"
573,"2000",4.50371144013445,"IV"
574,"2000",9.61505571339564,"IV"
575,"2000",5.92274545008589,"IV"
576,"2000",5.70806674322193,"IV"
577,"2000",5.19769908080618,"IV"
578,"2000",4.99460386683253,"IV"
579,"2000",11.1280123620134,"IV"
580,"2000",6.99004325699038,"IV"
581,"2000",13.9091178723327,"IV"
582,"2000",11.7129278365935,"IV"
583,"2000",12.4964150078907,"IV"
584,"2000",3.6525889389299,"IV"
585,"2000",5.16267513740844,"IV"
586,"2000",83.7813425355859,"IV"
587,"2000",5.89343702755171,"IV"
588,"2000",11.8354311713904,"IV"
589,"2000",4.6128494113515,"IV"
590,"2000",8.45422470609244,"IV"
591,"2000",6.90204960020982,"IV"
592,"2000",6.12311768522658,"IV"
593,"2000",8.27277857480451,"IV"
594,"2000",5.15549243267261,"IV"
595,"2000",6.50363676309571,"IV"
596,"2000",7.28741658603193,"IV"
597,"2000",13.4700739656351,"IV"
598,"2000",4.56122609794732,"IV"
599,"2000",5.68166402853104,"IV"
600,"2000",5.08163668404824,"IV"
601,"2000",26.0760309877786,"IV"
602,"2000",4.77524121762498,"IV"
603,"2000",7.84027393658641,"IV"
604,"2000",5.74127701193126,"IV"
605,"2000",6.78498855853797,"IV"
606,"2000",4.99025909486494,"IV"
607,"2000",12.4774416814723,"IV"
608,"2000",5.09786824093642,"IV"
609,"2000",8.91815622051462,"IV"
610,"2000",3.70625623152035,"IV"
611,"2000",7.27975726688033,"IV"
612,"2000",8.85708571055097,"IV"
613,"2000",6.28877988862085,"IV"
614,"2000",7.5946527229361,"IV"
615,"2000",5.88977912013634,"IV"
616,"2000",35.6631782293066,"IV"
617,"2000",3.86166845211769,"IV"
618,"2000",3.48823529411764,"IV"
619,"2000",6.02317974104713,"IV"
620,"2000",12.1363480116918,"IV"
621,"2000",5.08122283030157,"IV"
622,"2000",4.42888312303731,"IV"
623,"2000",10.9985463674285,"IV"
624,"2000",5.47768558149466,"IV"
625,"2000",44.1143993502009,"IV"
626,"2000",12.0402685535247,"IV"
627,"2000",5.62939295779685,"IV"
628,"2000",9.04692993016239,"IV"
629,"2000",4.43006796548938,"IV"
630,"2000",4.1253919473107,"IV"
631,"2000",4.93868515636522,"IV"
632,"2000",4.70556773838879,"IV"
633,"2000",7.72665312413441,"IV"
634,"2000",9.34920874974238,"IV"
635,"2000",5.43772767657523,"IV"
636,"2000",8.95098012455186,"IV"
637,"2000",4.5561425384739,"IV"
638,"2000",8.26700436628674,"IV"
639,"2000",5.67456706629616,"IV"
640,"2000",6.96074656565472,"IV"
641,"2000",8.75491467917154,"IV"
642,"2000",5.97459638441801,"IV"
643,"2000",6.99185057415804,"IV"
644,"2000",9.30167607327765,"IV"
645,"2000",4.87334589692353,"IV"
646,"2000",5.68907084187221,"IV"
647,"2000",5.36397204698536,"IV"
648,"2000",4.54384051422593,"IV"
649,"2000",16.3309546613788,"IV"
650,"2000",25.4479709807621,"IV"
651,"2000",4.89393583129552,"IV"
652,"2000",7.80813950423299,"IV"
653,"2000",7.91014178752499,"IV"
654,"2000",8.69327058236063,"IV"
655,"2000",6.50982077304857,"IV"
656,"2000",10.0435708573086,"IV"
657,"2000",30.1872517638216,"IV"
658,"2000",5.48480647101533,"IV"
659,"2000",6.11321971066394,"IV"
660,"2000",7.46006560476075,"IV"
661,"2000",4.41131718824854,"IV"
662,"2000",5.66879513175949,"IV"
663,"2000",7.30334751612776,"IV"
664,"2000",6.86783823226683,"IV"
665,"2000",3.4761904761905,"IV"
666,"2000",19.7560075107794,"IV"
667,"2000",9.80792127090898,"IV"
668,"2000",4.33001013254172,"IV"
669,"2000",8.07140669455133,"IV"
670,"2000",8.31960335724009,"IV"
671,"2000",4.81191580418135,"IV"
672,"2000",6.08380074344657,"IV"
673,"2000",9.00915494411037,"IV"
674,"2000",5.87061725547743,"IV"
675,"2000",4.64953163433144,"IV"
676,"2000",8.65922195784925,"IV"
677,"2000",9.54470567854109,"IV"
678,"2000",9.22591011469998,"IV"
679,"2000",13.5552647107483,"IV"
680,"2000",6.60778090356056,"IV"
681,"2000",10.1649389481729,"IV"
682,"2000",5.53449535461201,"IV"
683,"2000",10.1444262805347,"IV"
684,"2000",5.44612513675034,"IV"
685,"2000",5.81916026151983,"IV"
686,"2000",6.32700362718833,"IV"
687,"2000",10.1967147086083,"IV"
688,"2000",6.89879596300128,"IV"
689,"2000",6.94221577268294,"IV"
690,"2000",7.21159392812956,"IV"
691,"2000",8.28889604402853,"IV"
692,"2000",15.8513348239599,"IV"
693,"2000",7.52943347880547,"IV"
694,"2000",9.55805221341777,"IV"
695,"2000",10.7410061131824,"IV"
696,"2000",6.24276095076047,"IV"
697,"2000",6.20178192870415,"IV"
698,"2000",5.55763857234385,"IV"
699,"2000",5.66336663264738,"IV"
700,"2000",8.07337619060268,"IV"
701,"2000",4.29941328989228,"IV"
702,"2000",6.77471769122047,"IV"
703,"2000",5.32610151043575,"IV"
704,"2000",4.92061854995291,"IV"
705,"2000",5.84215803318932,"IV"
706,"2000",5.96628087468557,"IV"
707,"2000",6.56533489534179,"IV"
708,"2000",11.5110560551672,"IV"
709,"2000",6.56123577141222,"IV"
710,"2000",5.2271741626398,"IV"
711,"2000",6.22435969576613,"IV"
712,"2000",12.0471465864667,"IV"
713,"2000",7.90199231954,"IV"
714,"2000",5.39536489081721,"IV"
715,"2000",11.9414253771125,"IV"
716,"2000",6.76241065541925,"IV"
717,"2000",10.9597988582233,"IV"
718,"2000",6.10032160429067,"IV"
719,"2000",4.53132720056522,"IV"
720,"2000",6.68862488366943,"IV"
721,"2000",10.4625320855244,"IV"
722,"2000",6.45765103853987,"IV"
723,"2000",8.81664272233228,"IV"
724,"2000",5.32042228522648,"IV"
725,"2000",5.19217131188187,"IV"
726,"2000",6.57034302014507,"IV"
727,"2000",6.85526207535461,"IV"
728,"2000",6.72983242234132,"IV"
729,"2000",4.85516480676646,"IV"
730,"2000",4.01456768216317,"IV"
731,"2000",10.7626861644138,"IV"
732,"2000",5.6995958413002,"IV"
733,"2000",4.98119614571685,"IV"
734,"2000",20.1782746128066,"IV"
735,"2000",11.9846927851192,"IV"
736,"2000",16.5219695614387,"IV"
737,"2000",4.50767335386371,"IV"
738,"2000",4.8601095547148,"IV"
739,"2000",6.71385444297394,"IV"
740,"2000",9.3181447241055,"IV"
741,"2000",5.43159058020871,"IV"
742,"2000",5.08494591030601,"IV"
743,"2000",5.45357424532612,"IV"
744,"2000",5.69101039064561,"IV"
745,"2000",5.62297427593817,"IV"
746,"2000",5.07326104598911,"IV"
747,"2000",6.59726326985855,"IV"
748,"2000",5.59680708602898,"IV"
749,"2000",4.9652604121171,"IV"
750,"2000",7.04007302001603,"IV"
751,"2000",9.6025875292123,"IV"
752,"2000",5.10485948386554,"IV"
753,"2000",6.85406703622283,"IV"
754,"2000",5.80585523037869,"IV"
755,"2000",7.81111624899941,"IV"
756,"2000",6.16039785641883,"IV"
757,"2000",4.32881451067044,"IV"
758,"2000",9.26877615828614,"IV"
759,"2000",5.86142985616251,"IV"
760,"2000",-194.544271189325,"IV"
761,"2000",8.04927494542924,"IV"
762,"2000",5.2132863687765,"IV"
763,"2000",6.14004415857627,"IV"
764,"2000",8.0486668397705,"IV"
765,"2000",7.55555257984208,"IV"
766,"2000",5.94136878371275,"IV"
767,"2000",10.7654700836473,"IV"
768,"2000",8.60546430854179,"IV"
769,"2000",4.43323166943741,"IV"
770,"2000",9.11556378140503,"IV"
771,"2000",10.6093477543404,"IV"
772,"2000",8.69488718154938,"IV"
773,"2000",4.55434990763815,"IV"
774,"2000",5.80990022318406,"IV"
775,"2000",6.73964832830404,"IV"
776,"2000",9.20360560077063,"IV"
777,"2000",11.2518427115889,"IV"
778,"2000",4.23976309314799,"IV"
779,"2000",7.21074396424709,"IV"
780,"2000",14.3207643420805,"IV"
781,"2000",6.61860858785678,"IV"
782,"2000",5.61497149873836,"IV"
783,"2000",7.73013649861306,"IV"
784,"2000",15.3515078533741,"IV"
785,"2000",5.13270259365507,"IV"
786,"2000",12.1442064109398,"IV"
787,"2000",7.74864849341212,"IV"
788,"2000",5.62199332969307,"IV"
789,"2000",8.24222026102522,"IV"
790,"2000",6.03134613302749,"IV"
791,"2000",3.48973607038127,"IV"
792,"2000",5.65711086090973,"IV"
793,"2000",7.85373280014732,"IV"
794,"2000",6.38434572966147,"IV"
795,"2000",3.94596823979907,"IV"
796,"2000",3.80469116281046,"IV"
797,"2000",4.54808742621964,"IV"
798,"2000",8.95045541851084,"IV"
799,"2000",7.76863607327929,"IV"
800,"2000",7.21159963184867,"IV"
801,"2000",6.54794741585904,"IV"
802,"2000",16.159880600711,"IV"
803,"2000",7.48458296793809,"IV"
804,"2000",4.28857233137963,"IV"
805,"2000",14.0703255672312,"IV"
806,"2000",5.68034618550787,"IV"
807,"2000",12.288677158736,"IV"
808,"2000",5.44239938353105,"IV"
809,"2000",7.16880405106354,"IV"
810,"2000",11.9368185097949,"IV"
811,"2000",8.01290298527868,"IV"
812,"2000",8.0632276251382,"IV"
813,"2000",4.58554329164286,"IV"
814,"2000",4.94653136854007,"IV"
815,"2000",5.66315682317932,"IV"
816,"2000",4.11518063719442,"IV"
817,"2000",9.63566137966753,"IV"
818,"2000",6.08133696102211,"IV"
819,"2000",6.19624136794963,"IV"
820,"2000",7.64461262461616,"IV"
821,"2000",6.48466713699087,"IV"
822,"2000",4.96365529695072,"IV"
823,"2000",8.0117393622581,"IV"
824,"2000",10.3645993465437,"IV"
825,"2000",8.01397659558117,"IV"
826,"2000",15.8647689294691,"IV"
827,"2000",10.1813404850059,"IV"
828,"2000",4.13220199512179,"IV"
829,"2000",7.06967717642837,"IV"
830,"2000",6.31974855985198,"IV"
831,"2000",7.87817498674019,"IV"
832,"2000",6.06381765803766,"IV"
833,"2000",9.69056785958273,"IV"
834,"2000",5.57032563004513,"IV"
835,"2000",6.35359222976436,"IV"
836,"2000",6.00640222606547,"IV"
837,"2000",8.40149715855868,"IV"
838,"2000",5.68800890216756,"IV"
839,"2000",4.88945308124102,"IV"
840,"2000",7.60187401024587,"IV"
841,"2000",10.2034241855288,"IV"
842,"2000",6.07901719566398,"IV"
843,"2000",7.33072197916118,"IV"
844,"2000",18.5061198350595,"IV"
845,"2000",3.76176055951013,"IV"
846,"2000",6.58641119947325,"IV"
847,"2000",14.201972416851,"IV"
848,"2000",5.53074001517797,"IV"
849,"2000",4.2943108963131,"IV"
850,"2000",12.8069879622687,"IV"
851,"2000",5.02644306718046,"IV"
852,"2000",4.98360412506987,"IV"
853,"2000",10.9689527391995,"IV"
854,"2000",7.07604328622464,"IV"
855,"2000",9.4746659079354,"IV"
856,"2000",6.9663153278909,"IV"
857,"2000",8.08806078314798,"IV"
858,"2000",6.41295114100555,"IV"
859,"2000",4.58545004873841,"IV"
860,"2000",7.89603904583607,"IV"
861,"2000",6.44151147204296,"IV"
862,"2000",4.19573213989514,"IV"
863,"2000",4.72658701986362,"IV"
864,"2000",5.12964000249053,"IV"
865,"2000",6.7402662326724,"IV"
866,"2000",5.39162250058496,"IV"
867,"2000",8.22718401666481,"IV"
868,"2000",7.84875319199551,"IV"
869,"2000",6.83902796865451,"IV"
870,"2000",7.96365079527641,"IV"
871,"2000",7.07711800091637,"IV"
872,"2000",6.45443259944351,"IV"
873,"2000",5.27721661123214,"IV"
874,"2000",4.83390016731161,"IV"
875,"2000",4.74703559337716,"IV"
876,"2000",6.60377881691607,"IV"
877,"2000",7.77792780977698,"IV"
878,"2000",4.98228696098474,"IV"
879,"2000",8.72523951244558,"IV"
880,"2000",10.4429175474895,"IV"
881,"2000",7.48584228859819,"IV"
882,"2000",7.15570424077217,"IV"
883,"2000",8.52419591548129,"IV"
884,"2000",5.74369531471614,"IV"
885,"2000",6.7030058245657,"IV"
886,"2000",5.59741672638329,"IV"
887,"2000",4.06045302687869,"IV"
888,"2000",7.8162947073072,"IV"
889,"2000",7.41280577471922,"IV"
890,"2000",5.14326029724714,"IV"
891,"2000",5.27263231097651,"IV"
892,"2000",5.26428928679674,"IV"
893,"2000",3.94679089640914,"IV"
894,"2000",8.577653757815,"IV"
895,"2000",8.54876698455978,"IV"
896,"2000",10.5642084067952,"IV"
897,"2000",7.4444107894184,"IV"
898,"2000",5.52210707220743,"IV"
899,"2000",5.94216733460356,"IV"
900,"2000",4.94376492229366,"IV"
901,"2000",13.8605365406961,"IV"
902,"2000",7.0766806075262,"IV"
903,"2000",5.68445750795555,"IV"
904,"2000",8.68999761152905,"IV"
905,"2000",8.43494550180748,"IV"
906,"2000",5.84963281529056,"IV"
907,"2000",6.54007867427599,"IV"
908,"2000",3.90580003721276,"IV"
909,"2000",4.08254311837549,"IV"
910,"2000",10.7979581359803,"IV"
911,"2000",5.39714726416572,"IV"
912,"2000",5.32031103449027,"IV"
913,"2000",4.82703995644797,"IV"
914,"2000",6.07598269552682,"IV"
915,"2000",5.83936224692598,"IV"
916,"2000",7.31507120550184,"IV"
917,"2000",6.56997007964433,"IV"
918,"2000",6.05662335251495,"IV"
919,"2000",6.19216981869117,"IV"
920,"2000",7.47817466768527,"IV"
921,"2000",5.38764864144783,"IV"
